ID_Venda;ID_Cliente;ID_Cidade;ID_Produto;Data;Preco_Unitario;Quantidade;Receita_Total
4339;908;9;5;04/04/2025;339;4;1356
4340;933;8;12;26/05/2024;425;10;4250
4341;241;9;10;27/01/2023;166;7;1162
4342;772;2;9;19/12/2022;159;8;1272
4343;497;3;5;14/09/2024;251;19;4769
4344;604;5;19;30/05/2024;253;18;4554
4345;161;4;5;20/06/2024;456;20;9120
4346;190;6;12;07/07/2022;264;18;4752
4347;860;1;11;03/10/2024;32;10;320
4348;202;1;17;26/09/2022;462;6;2772
4349;520;7;10;18/02/2024;217;13;2821
4350;821;3;13;12/11/2022;398;1;398
4351;121;3;8;22/08/2024;407;10;4070
4352;255;4;8;29/11/2022;17;19;323
4353;224;8;7;15/01/2023;70;20;1400
4354;842;9;19;04/12/2022;192;12;2304
4355;757;3;12;09/05/2023;17;11;187
4356;253;4;2;27/04/2022;133;10;1330
4357;618;5;20;13/03/2022;124;17;2108
4358;862;5;17;01/06/2022;349;9;3141
4359;650;2;3;24/05/2022;467;11;5137
4360;584;8;1;03/06/2024;198;9;1782
4361;113;9;6;26/12/2024;452;7;3164
4362;123;1;8;25/03/2023;387;4;1548
4363;746;1;16;12/06/2024;459;1;459
4364;537;4;15;15/11/2023;331;2;662
4365;111;2;13;05/04/2023;347;4;1388
4366;775;2;3;08/06/2024;301;15;4515
4367;655;7;15;18/07/2025;401;7;2807
4368;186;8;15;18/10/2025;15;5;75
4369;739;4;2;23/10/2023;137;7;959
4370;773;4;5;10/07/2022;460;20;9200
4371;628;2;5;24/03/2023;357;1;357
4372;441;9;3;24/02/2024;371;19;7049
4373;431;8;8;21/01/2022;86;1;86
4374;195;4;20;10/04/2025;390;7;2730
4375;443;2;14;01/08/2024;275;18;4950
4376;427;1;19;28/11/2024;229;16;3664
4377;379;8;7;26/04/2022;147;4;588
4378;398;7;18;09/07/2023;90;7;630
4379;432;1;9;01/07/2022;118;14;1652
4380;712;4;1;10/07/2022;168;18;3024
4381;788;8;5;17/05/2024;243;3;729
4382;640;4;10;19/07/2023;334;17;5678
4383;597;8;4;12/12/2023;400;3;1200
4384;252;7;14;29/11/2022;455;4;1820
4385;604;2;18;23/12/2025;397;3;1191
4386;776;1;2;20/03/2025;324;9;2916
4387;166;8;17;03/09/2025;384;13;4992
4388;618;9;15;11/12/2024;18;2;36
4389;715;2;18;02/02/2023;10;18;180
4390;932;2;11;29/09/2022;308;15;4620
4391;94;6;14;17/01/2022;489;13;6357
4392;100;3;7;12/06/2023;338;9;3042
4393;141;1;6;07/07/2023;92;2;184
4394;253;5;10;14/10/2023;251;6;1506
4395;179;7;8;27/12/2022;168;6;1008
4396;872;3;15;06/09/2023;46;1;46
4397;927;8;8;29/10/2022;326;8;2608
4398;168;9;11;26/08/2024;228;3;684
4399;866;3;11;04/11/2022;370;9;3330
4400;883;7;19;01/12/2023;172;3;516
4401;374;9;18;27/10/2023;91;7;637
4402;496;7;11;11/08/2024;118;19;2242
4403;790;9;17;13/11/2025;127;18;2286
4404;206;8;1;14/06/2024;253;9;2277
4405;223;9;1;06/02/2023;301;12;3612
4406;60;8;11;08/08/2025;142;15;2130
4407;277;1;2;15/02/2025;451;4;1804
4408;84;4;6;20/04/2023;143;12;1716
4409;27;1;19;15/05/2024;35;16;560
4410;939;1;12;04/10/2022;345;7;2415
4411;228;6;15;28/05/2025;116;20;2320
4412;122;1;2;10/04/2023;436;9;3924
4413;555;8;6;15/03/2023;145;19;2755
4414;177;8;3;31/10/2025;60;11;660
4415;865;6;12;09/02/2023;451;1;451
4416;338;8;2;11/02/2022;276;6;1656
4417;486;7;17;17/08/2024;297;6;1782
4418;802;2;3;19/07/2025;181;16;2896
4419;694;8;5;20/03/2022;356;15;5340
4420;534;2;16;05/05/2025;206;10;2060
4421;857;9;9;23/03/2024;354;3;1062
4422;487;2;18;25/02/2023;13;2;26
4423;832;8;6;16/04/2023;467;9;4203
4424;45;6;4;27/08/2024;112;12;1344
4425;199;4;11;14/07/2023;111;17;1887
4426;527;4;17;25/11/2025;262;18;4716
4427;847;4;20;09/11/2023;356;19;6764
4428;207;1;8;02/05/2024;277;18;4986
4429;15;7;19;20/06/2024;484;10;4840
4430;172;5;6;03/07/2025;394;10;3940
4431;801;7;19;19/11/2022;244;18;4392
4432;262;4;15;24/07/2023;480;9;4320
4433;49;8;4;22/12/2022;15;4;60
4434;40;5;14;11/04/2024;395;13;5135
4435;578;7;5;22/11/2024;345;19;6555
4436;340;9;2;14/07/2025;185;10;1850
4437;581;7;16;05/09/2024;182;17;3094
4438;450;2;4;21/09/2022;171;1;171
4439;627;3;18;02/07/2022;296;13;3848
4440;762;6;17;12/07/2023;149;20;2980
4441;856;3;19;01/05/2022;242;9;2178
4442;987;1;18;19/10/2025;382;18;6876
4443;26;8;17;08/04/2025;100;14;1400
4444;254;4;10;23/11/2022;56;6;336
4445;232;9;4;01/05/2023;73;11;803
4446;669;9;15;12/12/2023;351;10;3510
4447;821;6;6;01/04/2022;70;2;140
4448;22;2;8;09/05/2025;124;17;2108
4449;70;2;8;20/08/2025;150;12;1800
4450;66;1;14;13/09/2022;17;6;102
4451;942;6;20;17/12/2025;414;2;828
4452;681;2;10;24/02/2025;28;15;420
4453;365;9;10;03/03/2022;278;4;1112
4454;516;2;15;02/08/2024;379;5;1895
4455;373;3;19;16/07/2022;443;20;8860
4456;49;5;18;01/08/2025;22;11;242
4457;491;1;1;12/07/2023;263;17;4471
4458;200;8;11;09/06/2022;115;2;230
4459;71;8;2;25/07/2025;451;1;451
4460;169;1;11;11/05/2024;383;14;5362
4461;424;1;7;01/11/2022;329;3;987
4462;371;1;16;24/01/2023;74;9;666
4463;528;8;4;11/07/2022;12;15;180
4464;377;6;9;27/09/2025;398;8;3184
4465;915;5;5;28/09/2023;377;19;7163
4466;66;1;14;09/01/2025;416;16;6656
4467;883;7;14;14/12/2025;500;16;8000
4468;187;6;10;24/03/2024;312;5;1560
4469;131;6;7;12/11/2023;322;19;6118
4470;873;9;1;13/09/2023;404;6;2424
4471;858;4;15;19/09/2022;160;11;1760
4472;779;8;14;17/01/2023;347;3;1041
4473;118;8;13;04/08/2025;380;12;4560
4474;313;2;3;27/05/2023;298;15;4470
4475;942;9;10;11/06/2025;252;7;1764
4476;781;4;1;27/06/2022;396;2;792
4477;510;6;14;04/08/2023;481;10;4810
4478;872;3;9;20/10/2024;173;19;3287
4479;248;9;20;27/08/2022;414;16;6624
4480;102;4;4;01/02/2024;474;11;5214
4481;475;1;4;18/08/2025;385;14;5390
4482;159;3;11;19/08/2024;381;9;3429
4483;619;1;16;15/09/2024;215;6;1290
4484;831;3;8;28/05/2023;113;1;113
4485;666;5;12;30/08/2023;475;10;4750
4486;412;8;5;24/03/2023;83;4;332
4487;545;4;5;30/01/2025;322;4;1288
4488;265;4;10;23/04/2024;58;1;58
4489;976;2;13;26/01/2022;404;14;5656
4490;163;1;4;08/04/2022;404;11;4444
4491;133;4;16;13/05/2023;376;8;3008
4492;316;8;10;08/03/2022;59;14;826
4493;901;6;13;16/01/2023;370;2;740
4494;558;5;2;02/09/2023;365;1;365
4495;297;3;14;30/05/2023;210;18;3780
4496;841;5;4;15/06/2022;18;17;306
4497;997;7;2;10/11/2024;112;4;448
4498;56;7;18;19/09/2023;248;1;248
4499;786;8;16;10/08/2024;423;9;3807
4500;675;7;8;30/07/2023;91;11;1001
4501;803;9;11;17/09/2023;83;10;830
4502;757;2;2;02/12/2025;330;17;5610
4503;950;7;3;08/02/2022;31;1;31
4504;854;9;15;17/05/2023;281;16;4496
4505;656;6;13;21/06/2023;215;8;1720
4506;427;1;7;16/10/2024;168;10;1680
4507;812;4;17;08/11/2023;338;16;5408
4508;264;6;19;02/05/2025;12;4;48
4509;410;9;8;16/03/2022;293;18;5274
4510;390;8;2;22/03/2022;483;13;6279
4511;415;4;7;10/10/2022;175;17;2975
4512;923;1;19;02/08/2022;77;10;770
4513;353;4;20;20/02/2022;100;3;300
4514;840;3;2;12/11/2024;395;11;4345
4515;149;6;9;13/01/2022;180;11;1980
4516;399;6;11;06/09/2025;161;9;1449
4517;486;2;13;30/07/2025;28;2;56
4518;467;7;19;20/04/2025;413;14;5782
4519;996;8;13;14/04/2023;71;11;781
4520;680;4;16;29/08/2024;78;17;1326
4521;629;2;18;09/01/2023;14;16;224
4522;80;7;9;26/12/2025;242;15;3630
4523;980;1;15;17/02/2023;400;17;6800
4524;211;8;20;26/04/2023;101;15;1515
4525;685;8;16;07/06/2023;490;12;5880
4526;373;6;12;10/09/2022;422;15;6330
4527;689;3;13;16/02/2025;366;13;4758
4528;949;2;15;22/07/2023;206;1;206
4529;901;2;19;12/04/2024;254;3;762
4530;294;3;3;02/05/2022;151;15;2265
4531;194;7;5;12/08/2022;490;11;5390
4532;131;5;10;10/07/2025;431;15;6465
4533;55;1;3;04/03/2023;479;7;3353
4534;110;6;20;28/10/2022;431;5;2155
4535;575;6;2;28/09/2024;350;6;2100
4536;464;8;4;22/02/2023;56;17;952
4537;232;1;15;06/05/2024;489;17;8313
4538;97;5;13;18/07/2024;309;13;4017
4539;746;5;10;17/12/2023;421;13;5473
4540;532;4;15;11/08/2024;463;2;926
4541;373;7;12;03/09/2024;266;6;1596
4542;748;2;12;16/06/2025;447;4;1788
4543;262;2;11;04/01/2023;89;9;801
4544;928;9;17;24/02/2023;70;8;560
4545;360;9;19;15/04/2025;259;5;1295
4546;132;3;12;06/03/2024;372;18;6696
4547;632;8;11;23/01/2024;261;3;783
4548;857;5;5;01/05/2025;13;19;247
4549;817;2;4;14/02/2023;411;18;7398
4550;573;4;1;11/03/2025;475;5;2375
4551;386;6;15;01/09/2024;174;4;696
4552;285;8;10;27/06/2023;414;7;2898
4553;623;9;19;17/09/2022;47;19;893
4554;753;1;13;13/12/2022;125;16;2000
4555;474;3;9;11/06/2022;395;7;2765
4556;32;5;20;13/08/2022;453;5;2265
4557;306;4;13;26/11/2022;12;4;48
4558;136;8;17;06/07/2025;451;14;6314
4559;458;9;17;11/10/2023;77;10;770
4560;559;9;10;24/02/2025;410;9;3690
4561;842;7;20;14/06/2022;240;20;4800
4562;547;3;17;06/04/2024;424;15;6360
4563;810;9;11;25/05/2024;341;12;4092
4564;991;8;12;06/03/2024;80;4;320
4565;351;8;9;05/12/2024;426;19;8094
4566;951;8;4;04/04/2025;472;17;8024
4567;367;6;14;09/12/2024;185;15;2775
4568;543;4;12;10/12/2022;136;9;1224
4569;379;9;3;01/05/2024;38;16;608
4570;328;6;12;29/05/2024;172;2;344
4571;945;9;20;10/12/2024;440;5;2200
4572;881;9;4;06/10/2022;229;1;229
4573;953;6;17;28/09/2024;138;4;552
4574;677;4;1;27/02/2022;81;12;972
4575;984;1;2;21/10/2024;431;17;7327
4576;341;7;6;22/08/2025;242;10;2420
4577;880;9;5;28/12/2025;199;2;398
4578;806;6;19;25/01/2025;22;5;110
4579;794;9;4;25/06/2025;235;13;3055
4580;856;2;16;04/10/2025;238;10;2380
4581;955;3;10;19/09/2025;172;6;1032
4582;69;3;1;03/08/2025;225;11;2475
4583;973;4;1;27/04/2022;274;13;3562
4584;98;5;14;06/04/2022;189;4;756
4585;587;5;2;12/04/2024;256;1;256
4586;848;6;18;22/05/2022;269;20;5380
4587;808;8;4;28/02/2023;278;18;5004
4588;422;1;18;26/04/2022;39;1;39
4589;977;8;14;05/10/2025;38;11;418
4590;463;3;17;22/07/2022;130;15;1950
4591;753;4;1;16/06/2022;70;4;280
4592;33;8;13;21/09/2022;267;11;2937
4593;3;6;9;17/10/2023;298;20;5960
4594;458;6;12;19/07/2025;160;19;3040
4595;79;5;11;07/10/2023;383;11;4213
4596;267;8;8;15/11/2023;119;10;1190
4597;842;1;4;05/08/2022;99;15;1485
4598;588;3;14;04/09/2024;17;11;187
4599;783;7;8;27/05/2024;12;15;180
4600;983;9;8;20/08/2022;210;7;1470
4601;448;3;19;26/01/2024;43;19;817
4602;230;4;3;05/09/2025;55;14;770
4603;293;9;9;06/06/2024;497;12;5964
4604;240;2;18;14/08/2023;490;13;6370
4605;412;4;19;17/10/2025;294;12;3528
4606;719;8;19;16/12/2023;220;20;4400
4607;588;9;18;18/02/2024;328;12;3936
4608;788;1;18;21/12/2022;40;9;360
4609;493;9;7;04/03/2022;141;17;2397
4610;74;3;16;11/08/2024;499;15;7485
4611;412;1;16;11/05/2022;56;16;896
4612;259;7;1;11/05/2025;214;7;1498
4613;221;5;1;30/09/2025;375;9;3375
4614;927;9;4;09/07/2023;91;19;1729
4615;542;6;3;16/05/2024;377;10;3770
4616;525;3;20;25/07/2023;44;1;44
4617;133;2;19;07/07/2022;472;16;7552
4618;414;6;11;16/06/2022;83;8;664
4619;403;4;11;02/12/2023;285;9;2565
4620;154;5;19;20/09/2022;321;5;1605
4621;282;3;10;03/01/2024;222;7;1554
4622;783;7;5;20/06/2025;151;6;906
4623;557;2;1;06/09/2024;173;16;2768
4624;697;7;19;02/04/2024;214;5;1070
4625;92;4;12;13/12/2023;276;10;2760
4626;779;9;16;19/11/2024;201;1;201
4627;228;8;6;10/10/2025;131;5;655
4628;542;7;7;30/10/2024;357;10;3570
4629;775;5;13;20/07/2024;292;8;2336
4630;624;2;9;16/05/2022;50;2;100
4631;707;5;13;02/05/2024;477;5;2385
4632;373;7;10;09/06/2022;201;18;3618
4633;104;5;3;11/10/2023;97;8;776
4634;660;9;19;07/04/2025;370;18;6660
4635;279;7;11;12/04/2023;275;19;5225
4636;241;6;8;29/12/2024;296;3;888
4637;747;6;7;14/04/2024;10;14;140
4638;67;9;13;09/01/2025;115;18;2070
4639;400;5;14;16/01/2022;449;20;8980
4640;103;4;6;30/01/2022;325;14;4550
4641;962;1;6;23/05/2023;332;8;2656
4642;126;9;11;12/12/2024;268;8;2144
4643;729;2;11;16/06/2022;100;7;700
4644;992;2;19;17/03/2022;280;1;280
4645;313;4;20;02/12/2023;137;3;411
4646;176;4;14;01/01/2025;366;9;3294
4647;495;5;19;12/02/2024;137;14;1918
4648;711;6;7;24/09/2022;482;18;8676
4649;637;6;19;14/03/2022;490;12;5880
4650;155;1;4;26/09/2023;464;17;7888
4651;659;3;4;07/12/2022;303;9;2727
4652;860;1;16;10/03/2022;391;15;5865
4653;481;7;6;03/03/2024;25;6;150
4654;116;4;16;12/08/2025;22;3;66
4655;301;8;10;21/12/2024;289;15;4335
4656;646;3;16;10/05/2023;33;16;528
4657;187;4;5;25/08/2024;16;1;16
4658;681;4;6;15/04/2022;373;18;6714
4659;104;6;1;13/07/2022;77;10;770
4660;954;8;6;16/04/2024;153;3;459
4661;801;1;10;15/09/2022;94;8;752
4662;380;8;6;28/06/2024;367;14;5138
4663;836;3;14;14/09/2024;137;18;2466
4664;829;9;17;13/11/2022;74;10;740
4665;866;3;1;27/04/2025;278;9;2502
4666;311;5;15;31/07/2022;190;18;3420
4667;135;3;8;15/04/2024;265;18;4770
4668;262;1;3;14/01/2025;491;6;2946
4669;750;8;1;14/05/2023;490;5;2450
4670;411;6;12;30/01/2025;268;15;4020
4671;677;9;14;07/10/2025;273;15;4095
4672;57;4;9;16/05/2025;76;5;380
4673;406;4;3;29/07/2024;51;12;612
4674;515;4;4;25/04/2025;337;2;674
4675;187;4;18;02/04/2023;454;6;2724
4676;757;5;5;28/03/2024;444;15;6660
4677;985;5;16;01/03/2025;473;9;4257
4678;751;4;13;29/10/2025;397;18;7146
4679;614;7;20;28/12/2025;457;20;9140
4680;938;1;13;26/02/2024;460;10;4600
4681;310;5;11;03/10/2024;271;7;1897
4682;129;9;3;14/12/2023;414;3;1242
4683;494;8;10;05/04/2024;85;12;1020
4684;463;9;20;24/07/2023;189;14;2646
4685;404;5;6;28/12/2024;171;4;684
4686;14;3;12;28/10/2023;113;13;1469
4687;680;7;10;22/01/2025;377;1;377
4688;522;6;4;20/07/2024;199;17;3383
4689;909;1;1;20/07/2022;440;18;7920
4690;186;1;7;27/04/2024;136;20;2720
4691;300;8;2;25/04/2023;78;5;390
4692;134;4;15;22/01/2022;258;11;2838
4693;658;2;18;22/12/2024;154;19;2926
4694;601;1;11;19/06/2024;348;17;5916
4695;3;3;7;23/09/2022;310;6;1860
4696;353;5;10;30/12/2024;133;15;1995
4697;53;6;2;04/09/2025;202;13;2626
4698;785;8;13;24/05/2023;393;18;7074
4699;54;2;11;17/09/2024;94;5;470
4700;483;2;6;03/03/2022;453;17;7701
4701;725;9;6;19/06/2023;487;13;6331
4702;461;5;2;20/01/2023;299;1;299
4703;374;6;16;05/04/2022;242;20;4840
4704;992;8;15;02/02/2022;388;10;3880
4705;11;2;4;09/08/2024;70;8;560
4706;206;7;7;06/04/2024;360;14;5040
4707;467;6;9;24/11/2022;197;5;985
4708;983;6;12;27/08/2024;74;17;1258
4709;337;4;14;26/05/2025;317;5;1585
4710;447;5;7;22/10/2024;111;15;1665
4711;596;5;13;30/03/2023;330;19;6270
4712;228;5;1;16/12/2025;39;19;741
4713;105;1;15;16/12/2023;224;16;3584
4714;953;5;10;13/12/2025;170;7;1190
4715;616;1;7;07/05/2025;203;15;3045
4716;887;3;16;13/11/2025;264;17;4488
4717;587;1;14;03/02/2022;139;5;695
4718;281;9;5;06/09/2022;495;1;495
4719;478;8;14;28/03/2022;284;7;1988
4720;117;3;2;22/07/2024;120;15;1800
4721;488;1;7;04/01/2024;129;8;1032
4722;658;2;3;21/03/2022;499;17;8483
4723;763;6;3;12/05/2025;316;10;3160
4724;912;3;10;31/12/2022;447;12;5364
4725;476;3;6;04/10/2023;213;18;3834
4726;370;6;13;28/02/2022;398;11;4378
4727;961;2;19;28/07/2024;377;7;2639
4728;286;2;12;14/01/2023;51;18;918
4729;657;4;8;14/07/2024;95;10;950
4730;690;4;19;04/09/2022;303;19;5757
4731;793;9;19;11/02/2022;471;20;9420
4732;485;1;6;25/12/2025;404;8;3232
4733;69;6;1;31/08/2024;376;7;2632
4734;956;9;16;22/03/2025;99;12;1188
4735;881;8;12;08/12/2022;154;4;616
4736;473;1;15;07/02/2025;122;18;2196
4737;261;6;4;24/02/2024;150;13;1950
4738;889;4;7;30/07/2024;471;5;2355
4739;242;8;8;01/03/2022;408;19;7752
4740;863;6;4;15/10/2022;68;11;748
4741;941;3;14;01/06/2024;349;1;349
4742;823;4;3;17/08/2025;95;15;1425
4743;702;5;17;22/11/2022;250;20;5000
4744;709;8;1;06/11/2024;177;17;3009
4745;294;4;10;16/01/2025;79;6;474
4746;881;8;14;12/02/2023;383;2;766
4747;91;2;5;28/12/2022;432;14;6048
4748;44;5;11;10/10/2023;290;8;2320
4749;2;8;20;22/07/2022;261;3;783
4750;735;6;6;10/05/2022;92;1;92
4751;464;5;11;10/12/2025;327;6;1962
4752;878;6;20;29/09/2024;161;13;2093
4753;779;8;18;30/01/2023;346;18;6228
4754;219;9;19;16/10/2023;243;10;2430
4755;77;2;18;05/06/2022;214;1;214
4756;865;2;12;17/02/2024;41;17;697
4757;352;8;17;21/01/2023;483;13;6279
4758;264;8;18;16/10/2024;122;20;2440
4759;560;4;7;07/03/2025;401;17;6817
4760;691;3;17;28/03/2023;259;10;2590
4761;864;5;16;10/11/2024;322;15;4830
4762;38;7;13;20/09/2023;390;11;4290
4763;722;5;13;08/06/2024;34;9;306
4764;880;9;15;30/10/2024;442;10;4420
4765;522;1;1;28/08/2024;169;5;845
4766;445;4;15;01/09/2022;188;17;3196
4767;281;5;6;25/09/2022;185;15;2775
4768;441;7;3;05/06/2022;146;11;1606
4769;699;6;9;30/07/2024;11;11;121
4770;100;1;11;14/02/2025;70;5;350
4771;253;6;18;28/04/2025;471;20;9420
4772;171;3;11;13/10/2024;197;19;3743
4773;982;6;20;28/10/2023;80;13;1040
4774;843;6;6;10/09/2023;175;4;700
4775;709;5;12;27/10/2022;146;14;2044
4776;567;8;9;12/07/2025;462;17;7854
4777;815;7;3;29/01/2023;447;11;4917
4778;786;8;2;30/06/2025;236;3;708
4779;792;3;17;25/02/2023;93;13;1209
4780;102;3;19;14/06/2023;263;1;263
4781;1;2;7;06/12/2022;184;15;2760
4782;613;3;1;06/05/2023;498;1;498
4783;996;4;16;13/02/2022;296;6;1776
4784;577;7;15;05/10/2024;271;11;2981
4785;490;1;8;09/08/2024;17;14;238
4786;285;9;4;27/03/2024;350;10;3500
4787;350;5;18;26/04/2022;340;8;2720
4788;416;6;7;01/04/2025;322;10;3220
4789;745;5;19;25/11/2024;242;14;3388
4790;660;1;16;12/06/2022;210;18;3780
4791;625;7;10;06/02/2025;217;4;868
4792;967;3;13;15/06/2022;329;16;5264
4793;684;5;18;28/01/2024;180;18;3240
4794;23;4;17;14/07/2024;261;13;3393
4795;192;4;20;30/09/2022;490;14;6860
4796;934;6;12;19/04/2023;489;6;2934
4797;639;4;20;14/07/2024;449;9;4041
4798;2;7;1;07/06/2023;409;8;3272
4799;577;4;13;22/10/2022;173;2;346
4800;998;3;5;20/04/2024;161;20;3220
4801;370;9;15;29/03/2024;116;2;232
4802;665;2;1;13/04/2025;116;10;1160
4803;646;9;8;13/05/2025;274;20;5480
4804;343;3;4;07/07/2022;487;17;8279
4805;648;4;15;26/03/2022;379;13;4927
4806;802;9;3;08/03/2023;420;10;4200
4807;839;1;3;15/02/2025;435;12;5220
4808;590;6;7;09/08/2023;64;4;256
4809;502;3;15;11/03/2022;479;11;5269
4810;290;4;9;03/07/2025;279;13;3627
4811;140;7;10;22/11/2022;376;8;3008
4812;598;4;19;29/11/2022;324;1;324
4813;536;5;7;29/07/2025;262;8;2096
4814;121;9;15;12/12/2022;145;14;2030
4815;318;2;14;01/07/2024;359;13;4667
4816;818;4;18;27/06/2023;127;3;381
4817;759;6;5;27/09/2022;480;2;960
4818;283;2;1;29/06/2022;175;10;1750
4819;394;1;13;08/07/2025;98;7;686
4820;835;8;14;24/07/2023;356;12;4272
4821;697;6;19;15/06/2022;444;2;888
4822;116;5;20;22/06/2025;13;14;182
4823;321;6;1;13/03/2024;420;14;5880
4824;263;3;6;21/10/2022;336;13;4368
4825;708;8;11;07/01/2025;260;8;2080
4826;72;9;9;17/10/2025;83;14;1162
4827;891;1;14;08/11/2024;276;9;2484
4828;496;5;20;02/03/2023;286;11;3146
4829;379;6;11;30/04/2025;199;18;3582
4830;838;2;6;16/03/2025;306;17;5202
4831;474;6;1;23/10/2024;303;15;4545
4832;788;9;4;03/11/2025;154;4;616
4833;267;5;1;31/03/2024;178;1;178
4834;658;9;13;31/05/2025;404;19;7676
4835;76;3;14;03/11/2023;166;17;2822
4836;388;6;11;29/02/2024;19;16;304
4837;425;3;15;04/07/2022;238;16;3808
4838;66;3;6;09/02/2025;147;3;441
4839;368;3;6;03/06/2024;407;5;2035
4840;839;8;13;20/12/2025;274;10;2740
4841;385;3;10;18/04/2025;274;16;4384
4842;662;8;4;16/11/2025;453;6;2718
4843;642;6;19;15/07/2024;122;4;488
4844;626;1;8;18/11/2025;75;17;1275
4845;777;7;11;04/01/2022;476;13;6188
4846;374;6;16;16/11/2023;487;2;974
4847;116;4;14;23/12/2024;65;2;130
4848;465;8;20;27/11/2022;134;19;2546
4849;77;9;14;20/08/2023;422;13;5486
4850;941;1;19;11/01/2023;242;13;3146
4851;114;5;3;02/01/2024;320;15;4800
4852;873;6;12;22/01/2023;117;20;2340
4853;450;4;18;31/05/2025;379;4;1516
4854;465;2;13;03/08/2025;329;3;987
4855;461;3;12;11/09/2025;328;17;5576
4856;947;5;3;27/08/2024;282;1;282
4857;217;6;3;26/07/2022;14;2;28
4858;173;2;1;10/09/2024;209;4;836
4859;16;3;12;10/03/2023;166;17;2822
4860;759;4;15;14/10/2025;339;14;4746
4861;439;7;12;07/04/2024;84;6;504
4862;945;8;7;17/12/2023;482;12;5784
4863;625;8;13;16/12/2024;347;15;5205
4864;24;6;14;19/09/2024;468;11;5148
4865;167;1;9;21/05/2022;297;4;1188
4866;63;9;20;01/11/2025;131;11;1441
4867;166;8;13;02/02/2025;129;5;645
4868;400;1;19;09/05/2022;306;13;3978
4869;224;3;7;25/09/2024;399;7;2793
4870;777;4;16;11/07/2022;174;19;3306
4871;564;4;1;15/06/2025;31;11;341
4872;673;4;14;22/10/2025;319;3;957
4873;548;8;16;25/03/2022;450;11;4950
4874;828;3;20;16/09/2023;423;18;7614
4875;904;1;4;29/01/2025;50;9;450
4876;480;2;1;24/09/2024;209;12;2508
4877;753;8;6;12/03/2024;140;7;980
4878;851;2;2;12/03/2023;60;13;780
4879;16;5;9;08/05/2024;351;14;4914
4880;124;1;1;07/03/2025;186;5;930
4881;575;8;17;27/06/2023;439;19;8341
4882;579;6;19;21/04/2023;394;4;1576
4883;542;3;7;04/05/2023;169;8;1352
4884;562;3;20;28/12/2023;189;5;945
4885;358;2;7;10/11/2024;393;10;3930
4886;350;1;5;20/10/2022;432;12;5184
4887;664;5;12;09/12/2023;482;20;9640
4888;653;1;13;11/04/2025;166;13;2158
4889;506;3;1;14/09/2023;257;2;514
4890;270;6;2;04/02/2023;119;2;238
4891;195;8;18;01/07/2025;81;19;1539
4892;494;8;16;01/04/2023;339;19;6441
4893;641;1;20;02/12/2022;254;12;3048
4894;206;1;18;10/11/2022;23;7;161
4895;718;1;8;31/08/2023;19;2;38
4896;220;2;14;10/06/2025;79;8;632
4897;140;3;5;08/12/2025;475;19;9025
4898;424;5;16;07/06/2024;241;4;964
4899;988;2;2;22/12/2023;127;15;1905
4900;57;5;9;18/10/2025;478;8;3824
4901;855;1;4;30/08/2023;431;2;862
4902;642;5;15;17/09/2025;383;2;766
4903;906;2;1;23/11/2023;272;7;1904
4904;48;8;5;03/11/2024;114;5;570
4905;206;9;13;31/10/2025;411;10;4110
4906;649;3;1;16/10/2025;219;1;219
4907;37;7;9;27/11/2022;120;19;2280
4908;398;6;13;14/04/2024;172;4;688
4909;526;7;1;03/07/2022;295;2;590
4910;506;7;6;09/03/2023;350;12;4200
4911;77;9;8;30/09/2023;494;17;8398
4912;752;6;4;30/06/2024;353;1;353
4913;354;1;12;05/12/2025;179;18;3222
4914;681;6;15;28/07/2024;268;4;1072
4915;365;9;17;28/02/2022;186;1;186
4916;575;8;3;12/02/2025;154;18;2772
4917;387;9;20;17/09/2022;318;19;6042
4918;255;7;11;25/08/2025;101;9;909
4919;818;8;10;22/02/2024;491;14;6874
4920;802;2;15;28/04/2025;83;19;1577
4921;894;6;13;06/04/2023;331;13;4303
4922;581;6;14;21/06/2025;297;14;4158
4923;929;4;13;19/11/2025;275;9;2475
4924;216;1;11;21/03/2022;291;10;2910
4925;43;3;10;13/03/2025;245;10;2450
4926;427;5;4;09/08/2022;97;12;1164
4927;658;7;10;08/04/2024;376;3;1128
4928;20;2;2;29/08/2023;18;9;162
4929;324;7;18;14/05/2025;499;14;6986
4930;881;2;13;29/02/2024;255;17;4335
4931;572;4;18;28/02/2024;212;11;2332
4932;528;7;20;22/12/2023;488;18;8784
4933;698;7;10;14/02/2022;74;5;370
4934;855;2;10;01/11/2022;349;6;2094
4935;707;5;2;10/10/2022;167;18;3006
4936;230;3;6;16/05/2024;468;2;936
4937;214;5;15;02/06/2023;241;4;964
4938;649;8;19;01/02/2022;491;2;982
4939;137;7;11;29/06/2025;223;3;669
4940;260;3;20;25/09/2023;19;14;266
4941;72;6;20;01/04/2022;210;9;1890
4942;413;1;14;17/07/2025;397;10;3970
4943;789;7;1;29/11/2025;149;12;1788
4944;989;2;19;04/07/2025;50;10;500
4945;687;6;6;07/03/2022;489;9;4401
4946;319;5;8;27/10/2023;391;14;5474
4947;77;8;19;14/12/2024;360;9;3240
4948;348;7;12;26/10/2024;318;13;4134
4949;714;8;1;05/07/2025;227;17;3859
4950;426;4;1;22/12/2025;162;15;2430
4951;841;6;5;16/01/2022;50;14;700
4952;970;7;19;29/11/2023;494;20;9880
